"Date","CUST","SKU","SALES","Forecast_Type"
2015-11-06,"7815","CRLS",0,"ACTUAL"
2015-11-07,"7815","CRLS",8,"ACTUAL"
2015-11-08,"7815","CRLS",6,"ACTUAL"
2015-11-09,"7815","CRLS",0,"ACTUAL"
2015-11-10,"7815","CRLS",0,"ACTUAL"
2015-11-11,"7815","CRLS",0,"ACTUAL"
2015-11-12,"7815","CRLS",0,"ACTUAL"
2015-11-13,"7815","CRLS",0,"ACTUAL"
2015-11-14,"7815","CRLS",2,"ACTUAL"
2015-11-15,"7815","CRLS",0,"ACTUAL"
2015-11-16,"7815","CRLS",0,"ACTUAL"
2015-11-17,"7815","CRLS",7,"ACTUAL"
2015-11-18,"7815","CRLS",0,"ACTUAL"
2015-11-19,"7815","CRLS",4,"ACTUAL"
2015-11-20,"7815","CRLS",0,"ACTUAL"
2015-11-21,"7815","CRLS",9,"ACTUAL"
2015-11-22,"7815","CRLS",0,"ACTUAL"
2015-11-23,"7815","CRLS",0,"ACTUAL"
2015-11-24,"7815","CRLS",0,"ACTUAL"
2015-11-25,"7815","CRLS",0,"ACTUAL"
2015-11-26,"7815","CRLS",4,"ACTUAL"
2015-11-27,"7815","CRLS",0,"ACTUAL"
2015-11-28,"7815","CRLS",7,"ACTUAL"
2015-11-29,"7815","CRLS",0,"ACTUAL"
2015-11-30,"7815","CRLS",0,"ACTUAL"
2015-12-01,"7815","CRLS",0,"ACTUAL"
2015-12-02,"7815","CRLS",3,"ACTUAL"
2015-12-03,"7815","CRLS",0,"ACTUAL"
2015-12-04,"7815","CRLS",0,"ACTUAL"
2015-12-05,"7815","CRLS",0,"ACTUAL"
2015-12-06,"7815","CRLS",0,"ACTUAL"
2015-12-07,"7815","CRLS",0,"ACTUAL"
2015-12-08,"7815","CRLS",0,"ACTUAL"
2015-12-09,"7815","CRLS",8,"ACTUAL"
2015-12-10,"7815","CRLS",0,"ACTUAL"
2015-12-11,"7815","CRLS",0,"ACTUAL"
2015-12-12,"7815","CRLS",9,"ACTUAL"
2015-12-13,"7815","CRLS",0,"ACTUAL"
2015-12-14,"7815","CRLS",0,"ACTUAL"
2015-12-15,"7815","CRLS",8,"ACTUAL"
2015-12-16,"7815","CRLS",0,"ACTUAL"
2015-12-17,"7815","CRLS",0,"ACTUAL"
2015-12-18,"7815","CRLS",0,"ACTUAL"
2015-12-19,"7815","CRLS",8,"ACTUAL"
2015-12-20,"7815","CRLS",0,"ACTUAL"
2015-12-21,"7815","CRLS",0,"ACTUAL"
2015-12-22,"7815","CRLS",4,"ACTUAL"
2015-12-23,"7815","CRLS",0,"ACTUAL"
2015-12-24,"7815","CRLS",0,"ACTUAL"
2015-12-25,"7815","CRLS",0,"ACTUAL"
2015-12-26,"7815","CRLS",3,"ACTUAL"
2015-12-27,"7815","CRLS",0,"ACTUAL"
2015-12-28,"7815","CRLS",0,"ACTUAL"
2015-12-29,"7815","CRLS",8,"ACTUAL"
2015-12-30,"7815","CRLS",0,"ACTUAL"
2015-12-31,"7815","CRLS",0,"ACTUAL"
2016-01-01,"7815","CRLS",0,"ACTUAL"
2016-01-02,"7815","CRLS",0,"ACTUAL"
2016-01-03,"7815","CRLS",8,"ACTUAL"
2016-01-04,"7815","CRLS",0,"ACTUAL"
2016-01-05,"7815","CRLS",0,"ACTUAL"
2016-01-06,"7815","CRLS",0,"ACTUAL"
2016-01-07,"7815","CRLS",0,"ACTUAL"
2016-01-08,"7815","CRLS",0,"ACTUAL"
2016-01-09,"7815","CRLS",0,"ACTUAL"
2016-01-10,"7815","CRLS",6,"ACTUAL"
2016-01-11,"7815","CRLS",0,"ACTUAL"
2016-01-12,"7815","CRLS",0,"ACTUAL"
2016-01-13,"7815","CRLS",0,"ACTUAL"
2016-01-14,"7815","CRLS",0,"ACTUAL"
2014-01-02,"6489","EWB",10,"ACTUAL"
2014-01-03,"6489","EWB",9,"ACTUAL"
2014-01-04,"6489","EWB",7,"ACTUAL"
2014-01-05,"6489","EWB",15,"ACTUAL"
2014-01-06,"6489","EWB",18,"ACTUAL"
2014-01-07,"6489","EWB",8,"ACTUAL"
2014-01-08,"6489","EWB",3,"ACTUAL"
2014-01-09,"6489","EWB",11,"ACTUAL"
2014-01-10,"6489","EWB",7,"ACTUAL"
2014-01-11,"6489","EWB",0,"ACTUAL"
2014-01-12,"6489","EWB",10,"ACTUAL"
2014-01-13,"6489","EWB",13,"ACTUAL"
2014-01-14,"6489","EWB",13,"ACTUAL"
2014-01-15,"6489","EWB",10,"ACTUAL"
2014-01-16,"6489","EWB",13,"ACTUAL"
2014-01-17,"6489","EWB",7,"ACTUAL"
2014-01-18,"6489","EWB",8,"ACTUAL"
2014-01-19,"6489","EWB",17,"ACTUAL"
2014-01-20,"6489","EWB",13,"ACTUAL"
2014-01-21,"6489","EWB",6,"ACTUAL"
2014-01-22,"6489","EWB",6,"ACTUAL"
2014-01-23,"6489","EWB",13,"ACTUAL"
2014-01-24,"6489","EWB",9,"ACTUAL"
2014-01-25,"6489","EWB",11,"ACTUAL"
2014-01-26,"6489","EWB",9,"ACTUAL"
2014-01-27,"6489","EWB",16,"ACTUAL"
2014-01-28,"6489","EWB",0,"ACTUAL"
2014-01-29,"6489","EWB",40,"ACTUAL"
2014-01-30,"6489","EWB",13,"ACTUAL"
2014-01-31,"6489","EWB",0,"ACTUAL"
2014-02-01,"6489","EWB",9,"ACTUAL"
2014-02-02,"6489","EWB",20,"ACTUAL"
2014-02-03,"6489","EWB",9,"ACTUAL"
2014-02-04,"6489","EWB",12,"ACTUAL"
2014-02-05,"6489","EWB",6,"ACTUAL"
2014-02-06,"6489","EWB",16,"ACTUAL"
2014-02-07,"6489","EWB",9,"ACTUAL"
2014-02-08,"6489","EWB",4,"ACTUAL"
2014-02-09,"6489","EWB",9,"ACTUAL"
2014-02-10,"6489","EWB",10,"ACTUAL"
2014-02-11,"6489","EWB",14,"ACTUAL"
2014-02-12,"6489","EWB",9,"ACTUAL"
2014-02-13,"6489","EWB",7,"ACTUAL"
2014-02-14,"6489","EWB",8,"ACTUAL"
2014-02-15,"6489","EWB",6,"ACTUAL"
2014-02-16,"6489","EWB",12,"ACTUAL"
2014-02-17,"6489","EWB",12,"ACTUAL"
2014-02-18,"6489","EWB",9,"ACTUAL"
2014-02-19,"6489","EWB",10,"ACTUAL"
2014-02-20,"6489","EWB",3,"ACTUAL"
2014-02-21,"6489","EWB",6,"ACTUAL"
2014-02-22,"6489","EWB",4,"ACTUAL"
2014-02-23,"6489","EWB",17,"ACTUAL"
2014-02-24,"6489","EWB",12,"ACTUAL"
2014-02-25,"6489","EWB",5,"ACTUAL"
2014-02-26,"6489","EWB",11,"ACTUAL"
2014-02-27,"6489","EWB",9,"ACTUAL"
2014-02-28,"6489","EWB",7,"ACTUAL"
2014-03-01,"6489","EWB",12,"ACTUAL"
2014-03-02,"6489","EWB",12,"ACTUAL"
2014-03-03,"6489","EWB",10,"ACTUAL"
2014-03-04,"6489","EWB",9,"ACTUAL"
2014-03-05,"6489","EWB",7,"ACTUAL"
2014-03-06,"6489","EWB",10,"ACTUAL"
2014-03-07,"6489","EWB",5,"ACTUAL"
2014-03-08,"6489","EWB",23,"ACTUAL"
2014-03-09,"6489","EWB",6,"ACTUAL"
2014-03-10,"6489","EWB",6,"ACTUAL"
2014-03-11,"6489","EWB",4,"ACTUAL"
2014-03-12,"6489","EWB",10,"ACTUAL"
2014-03-13,"6489","EWB",8,"ACTUAL"
2014-03-14,"6489","EWB",5,"ACTUAL"
2014-03-15,"6489","EWB",8,"ACTUAL"
2014-03-16,"6489","EWB",17,"ACTUAL"
2014-03-17,"6489","EWB",12,"ACTUAL"
2014-03-18,"6489","EWB",7,"ACTUAL"
2014-03-19,"6489","EWB",4,"ACTUAL"
2014-03-20,"6489","EWB",9,"ACTUAL"
2014-03-21,"6489","EWB",12,"ACTUAL"
2014-03-22,"6489","EWB",5,"ACTUAL"
2014-03-23,"6489","EWB",13,"ACTUAL"
2014-03-24,"6489","EWB",9,"ACTUAL"
2014-03-25,"6489","EWB",7,"ACTUAL"
2014-03-26,"6489","EWB",8,"ACTUAL"
2014-03-27,"6489","EWB",9,"ACTUAL"
2014-03-28,"6489","EWB",5,"ACTUAL"
2014-03-29,"6489","EWB",6,"ACTUAL"
2014-03-30,"6489","EWB",19,"ACTUAL"
2014-03-31,"6489","EWB",8,"ACTUAL"
2014-04-01,"6489","EWB",12,"ACTUAL"
2014-04-02,"6489","EWB",10,"ACTUAL"
2014-04-03,"6489","EWB",7,"ACTUAL"
2014-04-04,"6489","EWB",8,"ACTUAL"
2014-04-05,"6489","EWB",16,"ACTUAL"
2014-04-06,"6489","EWB",7,"ACTUAL"
2014-04-07,"6489","EWB",9,"ACTUAL"
2014-04-08,"6489","EWB",0,"ACTUAL"
2014-04-09,"6489","EWB",4,"ACTUAL"
2014-04-10,"6489","EWB",10,"ACTUAL"
2014-04-11,"6489","EWB",10,"ACTUAL"
2014-04-12,"6489","EWB",8,"ACTUAL"
2014-04-13,"6489","EWB",17,"ACTUAL"
2014-04-14,"6489","EWB",4,"ACTUAL"
2014-04-15,"6489","EWB",8,"ACTUAL"
2014-04-16,"6489","EWB",10,"ACTUAL"
2014-04-17,"6489","EWB",8,"ACTUAL"
2014-04-18,"6489","EWB",9,"ACTUAL"
2014-04-19,"6489","EWB",10,"ACTUAL"
2014-04-20,"6489","EWB",19,"ACTUAL"
2014-04-21,"6489","EWB",10,"ACTUAL"
2014-04-22,"6489","EWB",10,"ACTUAL"
2014-04-23,"6489","EWB",9,"ACTUAL"
2014-04-24,"6489","EWB",10,"ACTUAL"
2014-04-25,"6489","EWB",4,"ACTUAL"
2014-04-26,"6489","EWB",7,"ACTUAL"
2014-04-27,"6489","EWB",20,"ACTUAL"
2014-04-28,"6489","EWB",16,"ACTUAL"
2014-04-29,"6489","EWB",7,"ACTUAL"
2014-04-30,"6489","EWB",15,"ACTUAL"
2014-05-01,"6489","EWB",14,"ACTUAL"
2014-05-02,"6489","EWB",6,"ACTUAL"
2014-05-03,"6489","EWB",4,"ACTUAL"
2014-05-04,"6489","EWB",10,"ACTUAL"
2014-05-05,"6489","EWB",10,"ACTUAL"
2014-05-06,"6489","EWB",10,"ACTUAL"
2014-05-07,"6489","EWB",7,"ACTUAL"
2014-05-08,"6489","EWB",0,"ACTUAL"
2014-05-09,"6489","EWB",4,"ACTUAL"
2014-05-10,"6489","EWB",14,"ACTUAL"
2014-05-11,"6489","EWB",10,"ACTUAL"
2014-05-12,"6489","EWB",6,"ACTUAL"
2014-05-13,"6489","EWB",0,"ACTUAL"
2014-05-14,"6489","EWB",10,"ACTUAL"
2014-05-15,"6489","EWB",7,"ACTUAL"
2014-05-16,"6489","EWB",5,"ACTUAL"
2014-05-17,"6489","EWB",4,"ACTUAL"
2014-05-18,"6489","EWB",15,"ACTUAL"
2014-05-19,"6489","EWB",16,"ACTUAL"
2014-05-20,"6489","EWB",7,"ACTUAL"
2014-05-21,"6489","EWB",9,"ACTUAL"
2014-05-22,"6489","EWB",4,"ACTUAL"
2014-05-23,"6489","EWB",5,"ACTUAL"
2014-05-24,"6489","EWB",9,"ACTUAL"
2014-05-25,"6489","EWB",20,"ACTUAL"
2014-05-26,"6489","EWB",17,"ACTUAL"
2014-05-27,"6489","EWB",10,"ACTUAL"
2014-05-28,"6489","EWB",6,"ACTUAL"
2014-05-29,"6489","EWB",11,"ACTUAL"
2014-05-30,"6489","EWB",6,"ACTUAL"
2014-05-31,"6489","EWB",7,"ACTUAL"
2014-06-01,"6489","EWB",14,"ACTUAL"
2014-06-02,"6489","EWB",8,"ACTUAL"
2014-06-03,"6489","EWB",10,"ACTUAL"
2014-06-04,"6489","EWB",14,"ACTUAL"
2014-06-05,"6489","EWB",8,"ACTUAL"
2014-06-06,"6489","EWB",8,"ACTUAL"
2014-06-07,"6489","EWB",16,"ACTUAL"
2014-06-08,"6489","EWB",0,"ACTUAL"
2014-06-09,"6489","EWB",4,"ACTUAL"
2014-06-10,"6489","EWB",10,"ACTUAL"
2014-06-11,"6489","EWB",8,"ACTUAL"
2014-06-12,"6489","EWB",8,"ACTUAL"
2014-06-13,"6489","EWB",5,"ACTUAL"
2014-06-14,"6489","EWB",13,"ACTUAL"
2014-06-15,"6489","EWB",11,"ACTUAL"
2014-06-16,"6489","EWB",10,"ACTUAL"
2014-06-17,"6489","EWB",3,"ACTUAL"
2014-06-18,"6489","EWB",3,"ACTUAL"
2014-06-19,"6489","EWB",8,"ACTUAL"
2014-06-20,"6489","EWB",9,"ACTUAL"
2014-06-21,"6489","EWB",7,"ACTUAL"
2014-06-22,"6489","EWB",13,"ACTUAL"
2014-06-23,"6489","EWB",20,"ACTUAL"
2014-06-24,"6489","EWB",0,"ACTUAL"
2014-06-25,"6489","EWB",9,"ACTUAL"
2014-06-26,"6489","EWB",10,"ACTUAL"
2014-06-27,"6489","EWB",6,"ACTUAL"
2014-06-28,"6489","EWB",7,"ACTUAL"
2014-06-29,"6489","EWB",16,"ACTUAL"
2014-06-30,"6489","EWB",18,"ACTUAL"
2014-07-01,"6489","EWB",9,"ACTUAL"
2014-07-02,"6489","EWB",10,"ACTUAL"
2014-07-03,"6489","EWB",6,"ACTUAL"
2014-07-04,"6489","EWB",10,"ACTUAL"
2014-07-05,"6489","EWB",8,"ACTUAL"
2014-07-06,"6489","EWB",6,"ACTUAL"
2014-07-07,"6489","EWB",13,"ACTUAL"
2014-07-08,"6489","EWB",7,"ACTUAL"
2014-07-09,"6489","EWB",13,"ACTUAL"
2014-07-10,"6489","EWB",8,"ACTUAL"
2014-07-11,"6489","EWB",9,"ACTUAL"
2014-07-12,"6489","EWB",8,"ACTUAL"
2014-07-13,"6489","EWB",20,"ACTUAL"
2014-07-14,"6489","EWB",20,"ACTUAL"
2014-07-15,"6489","EWB",4,"ACTUAL"
2014-07-16,"6489","EWB",9,"ACTUAL"
2014-07-17,"6489","EWB",5,"ACTUAL"
2014-07-18,"6489","EWB",6,"ACTUAL"
2014-07-19,"6489","EWB",0,"ACTUAL"
2014-07-20,"6489","EWB",15,"ACTUAL"
2014-07-21,"6489","EWB",11,"ACTUAL"
2014-07-22,"6489","EWB",9,"ACTUAL"
2014-07-23,"6489","EWB",10,"ACTUAL"
2014-07-24,"6489","EWB",9,"ACTUAL"
2014-07-25,"6489","EWB",5,"ACTUAL"
2014-07-26,"6489","EWB",5,"ACTUAL"
2014-07-27,"6489","EWB",18,"ACTUAL"
2014-07-28,"6489","EWB",0,"ACTUAL"
2014-07-29,"6489","EWB",8,"ACTUAL"
2014-07-30,"6489","EWB",10,"ACTUAL"
2014-07-31,"6489","EWB",8,"ACTUAL"
2014-08-01,"6489","EWB",14,"ACTUAL"
2014-08-02,"6489","EWB",15,"ACTUAL"
2014-08-03,"6489","EWB",7,"ACTUAL"
2014-08-04,"6489","EWB",6,"ACTUAL"
2014-08-05,"6489","EWB",9,"ACTUAL"
2014-08-06,"6489","EWB",13,"ACTUAL"
2014-08-07,"6489","EWB",8,"ACTUAL"
2014-08-08,"6489","EWB",5,"ACTUAL"
2014-08-09,"6489","EWB",5,"ACTUAL"
2014-08-10,"6489","EWB",10,"ACTUAL"
2014-08-11,"6489","EWB",7,"ACTUAL"
2014-08-12,"6489","EWB",7,"ACTUAL"
2014-08-13,"6489","EWB",9,"ACTUAL"
2014-08-14,"6489","EWB",10,"ACTUAL"
2014-08-15,"6489","EWB",5,"ACTUAL"
2014-08-16,"6489","EWB",9,"ACTUAL"
2014-08-17,"6489","EWB",15,"ACTUAL"
2014-08-18,"6489","EWB",5,"ACTUAL"
2014-08-19,"6489","EWB",11,"ACTUAL"
2014-08-20,"6489","EWB",7,"ACTUAL"
2014-08-21,"6489","EWB",3,"ACTUAL"
2014-08-22,"6489","EWB",5,"ACTUAL"
2014-08-23,"6489","EWB",10,"ACTUAL"
2014-08-24,"6489","EWB",20,"ACTUAL"
2014-08-25,"6489","EWB",12,"ACTUAL"
2014-08-26,"6489","EWB",8,"ACTUAL"
2014-08-27,"6489","EWB",10,"ACTUAL"
2014-08-28,"6489","EWB",10,"ACTUAL"
2014-08-29,"6489","EWB",4,"ACTUAL"
2014-08-30,"6489","EWB",3,"ACTUAL"
2014-08-31,"6489","EWB",16,"ACTUAL"
2014-09-01,"6489","EWB",10,"ACTUAL"
2014-09-02,"6489","EWB",0,"ACTUAL"
2014-09-03,"6489","EWB",14,"ACTUAL"
2014-09-04,"6489","EWB",8,"ACTUAL"
2014-09-05,"6489","EWB",7,"ACTUAL"
2014-09-06,"6489","EWB",16,"ACTUAL"
2014-09-07,"6489","EWB",15,"ACTUAL"
2014-09-08,"6489","EWB",7,"ACTUAL"
2014-09-09,"6489","EWB",6,"ACTUAL"
2014-09-10,"6489","EWB",5,"ACTUAL"
2014-09-11,"6489","EWB",10,"ACTUAL"
2014-09-12,"6489","EWB",3,"ACTUAL"
2014-09-13,"6489","EWB",7,"ACTUAL"
2014-09-14,"6489","EWB",13,"ACTUAL"
2014-09-15,"6489","EWB",7,"ACTUAL"
2014-09-16,"6489","EWB",6,"ACTUAL"
2014-09-17,"6489","EWB",7,"ACTUAL"
2014-09-18,"6489","EWB",6,"ACTUAL"
2014-09-19,"6489","EWB",5,"ACTUAL"
2014-09-20,"6489","EWB",7,"ACTUAL"
2014-09-21,"6489","EWB",13,"ACTUAL"
2014-09-22,"6489","EWB",10,"ACTUAL"
2014-09-23,"6489","EWB",8,"ACTUAL"
2014-09-24,"6489","EWB",10,"ACTUAL"
2014-09-25,"6489","EWB",6,"ACTUAL"
2014-09-26,"6489","EWB",6,"ACTUAL"
2014-09-27,"6489","EWB",7,"ACTUAL"
2014-09-28,"6489","EWB",9,"ACTUAL"
2014-09-29,"6489","EWB",7,"ACTUAL"
2014-09-30,"6489","EWB",5,"ACTUAL"
2014-10-01,"6489","EWB",7,"ACTUAL"
2014-10-02,"6489","EWB",11,"ACTUAL"
2014-10-03,"6489","EWB",11,"ACTUAL"
2014-10-04,"6489","EWB",5,"ACTUAL"
2014-10-05,"6489","EWB",8,"ACTUAL"
2014-10-06,"6489","EWB",5,"ACTUAL"
2014-10-07,"6489","EWB",6,"ACTUAL"
2014-10-08,"6489","EWB",13,"ACTUAL"
2014-10-09,"6489","EWB",8,"ACTUAL"
2014-10-10,"6489","EWB",4,"ACTUAL"
2014-10-11,"6489","EWB",10,"ACTUAL"
2014-10-12,"6489","EWB",9,"ACTUAL"
2014-10-13,"6489","EWB",8,"ACTUAL"
2014-10-14,"6489","EWB",7,"ACTUAL"
2014-10-15,"6489","EWB",8,"ACTUAL"
2014-10-16,"6489","EWB",10,"ACTUAL"
2014-10-17,"6489","EWB",4,"ACTUAL"
2014-10-18,"6489","EWB",8,"ACTUAL"
2014-10-19,"6489","EWB",15,"ACTUAL"
2014-10-20,"6489","EWB",10,"ACTUAL"
2014-10-21,"6489","EWB",8,"ACTUAL"
2014-10-22,"6489","EWB",8,"ACTUAL"
2014-10-23,"6489","EWB",10,"ACTUAL"
2014-10-24,"6489","EWB",7,"ACTUAL"
2014-10-25,"6489","EWB",9,"ACTUAL"
2014-10-26,"6489","EWB",13,"ACTUAL"
2014-10-27,"6489","EWB",10,"ACTUAL"
2014-10-28,"6489","EWB",9,"ACTUAL"
2014-10-29,"6489","EWB",10,"ACTUAL"
2014-10-30,"6489","EWB",9,"ACTUAL"
2014-10-31,"6489","EWB",10,"ACTUAL"
2014-11-01,"6489","EWB",6,"ACTUAL"
2014-11-02,"6489","EWB",9,"ACTUAL"
2014-11-03,"6489","EWB",4,"ACTUAL"
2014-11-04,"6489","EWB",5,"ACTUAL"
2014-11-05,"6489","EWB",23,"ACTUAL"
2014-11-06,"6489","EWB",4,"ACTUAL"
2014-11-07,"6489","EWB",2,"ACTUAL"
2014-11-08,"6489","EWB",10,"ACTUAL"
2014-11-09,"6489","EWB",7,"ACTUAL"
2014-11-10,"6489","EWB",9,"ACTUAL"
2014-11-11,"6489","EWB",7,"ACTUAL"
2014-11-12,"6489","EWB",7,"ACTUAL"
2014-11-13,"6489","EWB",9,"ACTUAL"
2014-11-14,"6489","EWB",2,"ACTUAL"
2014-11-15,"6489","EWB",8,"ACTUAL"
2014-11-16,"6489","EWB",15,"ACTUAL"
2014-11-17,"6489","EWB",10,"ACTUAL"
2014-11-18,"6489","EWB",9,"ACTUAL"
2014-11-19,"6489","EWB",8,"ACTUAL"
2014-11-20,"6489","EWB",8,"ACTUAL"
2014-11-21,"6489","EWB",7,"ACTUAL"
2014-11-22,"6489","EWB",7,"ACTUAL"
2014-11-23,"6489","EWB",13,"ACTUAL"
2014-11-24,"6489","EWB",9,"ACTUAL"
2014-11-25,"6489","EWB",8,"ACTUAL"
2014-11-26,"6489","EWB",10,"ACTUAL"
2014-11-27,"6489","EWB",9,"ACTUAL"
2014-11-28,"6489","EWB",9,"ACTUAL"
2014-11-29,"6489","EWB",7,"ACTUAL"
2014-11-30,"6489","EWB",10,"ACTUAL"
2014-12-01,"6489","EWB",20,"ACTUAL"
2014-12-02,"6489","EWB",13,"ACTUAL"
2014-12-03,"6489","EWB",9,"ACTUAL"
2014-12-04,"6489","EWB",6,"ACTUAL"
2014-12-05,"6489","EWB",0,"ACTUAL"
2014-12-06,"6489","EWB",7,"ACTUAL"
2014-12-07,"6489","EWB",6,"ACTUAL"
2014-12-08,"6489","EWB",10,"ACTUAL"
2014-12-09,"6489","EWB",10,"ACTUAL"
2014-12-10,"6489","EWB",15,"ACTUAL"
2014-12-11,"6489","EWB",5,"ACTUAL"
2014-12-12,"6489","EWB",4,"ACTUAL"
2014-12-13,"6489","EWB",10,"ACTUAL"
2014-12-14,"6489","EWB",5,"ACTUAL"
2014-12-15,"6489","EWB",7,"ACTUAL"
2014-12-16,"6489","EWB",9,"ACTUAL"
2014-12-17,"6489","EWB",7,"ACTUAL"
2014-12-18,"6489","EWB",13,"ACTUAL"
2014-12-19,"6489","EWB",0,"ACTUAL"
2014-12-20,"6489","EWB",8,"ACTUAL"
2014-12-21,"6489","EWB",5,"ACTUAL"
2014-12-22,"6489","EWB",8,"ACTUAL"
2014-12-23,"6489","EWB",0,"ACTUAL"
2014-12-24,"6489","EWB",1,"ACTUAL"
2014-12-25,"6489","EWB",10,"ACTUAL"
2014-12-26,"6489","EWB",7,"ACTUAL"
2014-12-27,"6489","EWB",5,"ACTUAL"
2014-12-28,"6489","EWB",6,"ACTUAL"
2014-12-29,"6489","EWB",7,"ACTUAL"
2014-12-30,"6489","EWB",7,"ACTUAL"
2014-12-31,"6489","EWB",9,"ACTUAL"
2015-01-01,"6489","EWB",10,"ACTUAL"
2015-01-02,"6489","EWB",13,"ACTUAL"
2015-01-03,"6489","EWB",13,"ACTUAL"
2015-01-04,"6489","EWB",2,"ACTUAL"
2015-01-05,"6489","EWB",0,"ACTUAL"
2015-01-06,"6489","EWB",8,"ACTUAL"
2015-01-07,"6489","EWB",4,"ACTUAL"
2015-01-08,"6489","EWB",5,"ACTUAL"
2015-01-09,"6489","EWB",2,"ACTUAL"
2015-01-10,"6489","EWB",6,"ACTUAL"
2015-01-11,"6489","EWB",9,"ACTUAL"
2015-01-12,"6489","EWB",9,"ACTUAL"
2015-01-13,"6489","EWB",8,"ACTUAL"
2015-01-14,"6489","EWB",6,"ACTUAL"
2015-01-15,"6489","EWB",4,"ACTUAL"
2015-01-16,"6489","EWB",6,"ACTUAL"
2015-01-17,"6489","EWB",4,"ACTUAL"
2015-01-18,"6489","EWB",8,"ACTUAL"
2015-01-19,"6489","EWB",0,"ACTUAL"
2015-01-20,"6489","EWB",9,"ACTUAL"
2015-01-21,"6489","EWB",5,"ACTUAL"
2015-01-22,"6489","EWB",4,"ACTUAL"
2015-01-23,"6489","EWB",5,"ACTUAL"
2015-01-24,"6489","EWB",8,"ACTUAL"
2015-01-25,"6489","EWB",13,"ACTUAL"
2015-01-26,"6489","EWB",7,"ACTUAL"
2015-01-27,"6489","EWB",7,"ACTUAL"
2015-01-28,"6489","EWB",5,"ACTUAL"
2015-01-29,"6489","EWB",2,"ACTUAL"
2015-01-30,"6489","EWB",6,"ACTUAL"
2015-01-31,"6489","EWB",8,"ACTUAL"
2015-02-01,"6489","EWB",7,"ACTUAL"
2015-02-02,"6489","EWB",8,"ACTUAL"
2015-02-03,"6489","EWB",4,"ACTUAL"
2015-02-04,"6489","EWB",1,"ACTUAL"
2015-02-05,"6489","EWB",0,"ACTUAL"
2015-02-06,"6489","EWB",8,"ACTUAL"
2015-02-07,"6489","EWB",1,"ACTUAL"
2015-02-08,"6489","EWB",13,"ACTUAL"
2015-02-09,"6489","EWB",3,"ACTUAL"
2015-02-10,"6489","EWB",9,"ACTUAL"
2015-02-11,"6489","EWB",8,"ACTUAL"
2015-02-12,"6489","EWB",7,"ACTUAL"
2015-02-13,"6489","EWB",2,"ACTUAL"
2015-02-14,"6489","EWB",8,"ACTUAL"
2015-02-15,"6489","EWB",5,"ACTUAL"
2015-02-16,"6489","EWB",3,"ACTUAL"
2015-02-17,"6489","EWB",15,"ACTUAL"
2015-02-18,"6489","EWB",13,"ACTUAL"
2015-02-19,"6489","EWB",0,"ACTUAL"
2015-02-20,"6489","EWB",0,"ACTUAL"
2015-02-21,"6489","EWB",8,"ACTUAL"
2015-02-22,"6489","EWB",9,"ACTUAL"
2015-02-23,"6489","EWB",8,"ACTUAL"
2015-02-24,"6489","EWB",3,"ACTUAL"
2015-02-25,"6489","EWB",3,"ACTUAL"
2015-02-26,"6489","EWB",8,"ACTUAL"
2015-02-27,"6489","EWB",4,"ACTUAL"
2015-02-28,"6489","EWB",2,"ACTUAL"
2015-03-01,"6489","EWB",6,"ACTUAL"
2015-03-02,"6489","EWB",4,"ACTUAL"
2015-03-03,"6489","EWB",3,"ACTUAL"
2015-03-04,"6489","EWB",8,"ACTUAL"
2015-03-05,"6489","EWB",0,"ACTUAL"
2015-03-06,"6489","EWB",8,"ACTUAL"
2015-03-07,"6489","EWB",3,"ACTUAL"
2015-03-08,"6489","EWB",8,"ACTUAL"
2015-03-09,"6489","EWB",1,"ACTUAL"
2015-03-10,"6489","EWB",3,"ACTUAL"
2015-03-11,"6489","EWB",8,"ACTUAL"
2015-03-12,"6489","EWB",4,"ACTUAL"
2015-03-13,"6489","EWB",6,"ACTUAL"
2015-03-14,"6489","EWB",8,"ACTUAL"
2015-03-15,"6489","EWB",8,"ACTUAL"
2015-03-16,"6489","EWB",8,"ACTUAL"
2015-03-17,"6489","EWB",8,"ACTUAL"
2015-03-18,"6489","EWB",8,"ACTUAL"
2015-03-19,"6489","EWB",4,"ACTUAL"
2015-03-20,"6489","EWB",4,"ACTUAL"
2015-03-21,"6489","EWB",8,"ACTUAL"
2015-03-22,"6489","EWB",0,"ACTUAL"
2015-03-23,"6489","EWB",4,"ACTUAL"
2015-03-24,"6489","EWB",8,"ACTUAL"
2015-03-25,"6489","EWB",0,"ACTUAL"
2015-03-26,"6489","EWB",8,"ACTUAL"
2015-03-27,"6489","EWB",0,"ACTUAL"
2015-03-28,"6489","EWB",3,"ACTUAL"
2015-03-29,"6489","EWB",13,"ACTUAL"
2015-03-30,"6489","EWB",6,"ACTUAL"
2015-03-31,"6489","EWB",4,"ACTUAL"
2015-04-01,"6489","EWB",13,"ACTUAL"
2015-04-02,"6489","EWB",8,"ACTUAL"
2015-04-03,"6489","EWB",8,"ACTUAL"
2015-04-04,"6489","EWB",0,"ACTUAL"
2015-04-05,"6489","EWB",0,"ACTUAL"
2015-04-06,"6489","EWB",1,"ACTUAL"
2015-04-07,"6489","EWB",2,"ACTUAL"
2015-04-08,"6489","EWB",6,"ACTUAL"
2015-04-09,"6489","EWB",5,"ACTUAL"
2015-04-10,"6489","EWB",13,"ACTUAL"
